user_id,article_1,article_2,article_3,article_4,article_5
208169,96210,336254,123909,336220,124350
223486,96210,336254,234267,124177,123909
206580,96210,234267,124177,123909,336220
216534,96210,336254,123909,124350,183176
219545,96210,336254,124177,336220,183176
237505,96210,123909,336220,160132,234698
223922,96210,336254,234267,123909,336220
236570,96210,336254,234267,123909,336220
226404,123368,96210,336254,123290,234267
244377,96210,336254,123909,336220,183176
204137,336254,234267,124177,123909,336220
226729,96210,123909,183176,123289,234698
239824,96210,124177,123909,336220,160132
223326,123909,207981,183176,234698,289003
214189,96210,124177,123909,160132,183176
238551,96210,336254,234267,123909,336220
213551,96210,234267,124177,123909,336220
202266,96210,234267,124177,123909,336220
247937,96210,183176,336250,124749,124748
223792,96210,124177,123909,336220,183176
208425,96210,234267,336220,183176,234698
221477,96210,123909,160132,183176,234698
211129,96210,336254,123909,336220,183176
225483,96210,336254,234267,124177,123909
228024,96210,336254,123909,336220,183176
230603,96210,123909,336220,183176,234698
228822,96210,336254,234267,124177,123909
234704,96210,124177,123909,336220,183176
211051,96210,234267,124177,123909,336220
202720,96210,336254,234267,123909,336220
207944,96210,336254,123909,336220,124350
241531,96210,336254,123909,336220,183176
225448,96210,336254,123909,336220,124350
202022,123368,96210,123290,124177,123909
218647,96210,336254,234267,123909,336220
202063,96210,234267,123909,336220,183176
222239,123909,161858,64329,156447,162655
211281,96210,234267,124177,123909,336220
243972,96210,123909,336220,183176,234698
243986,96210,336254,234267,123909,336220
234549,96210,336254,123909,336220,183176
209768,96210,124177,123909,336220,124350
237620,96210,124177,123909,336220,160132
223783,96210,124177,123909,336220,124350
204675,96210,336254,234267,124177,123909
220916,96210,336254,123909,336220,183176
231386,96210,336254,123909,336220,183176
211829,96210,336254,234267,124177,123909
216292,96210,124177,123909,336220,124350
212574,96210,336254,234267,124177,123909
221944,96210,336254,123909,336220,183176
247708,96210,234267,124177,123909,336220
238678,124177,123909,124350,183176,124228
238441,96210,336254,123909,336220,183176
240044,96210,336254,234267,123909,336220
223453,96210,336254,234267,124177,123909
209176,96210,336254,234267,124177,123909
203452,96210,234267,336220,183176,234698
229026,96210,336254,123909,336220,183176
205383,96210,336254,123909,336220,183176
231135,96210,336254,234267,124177,123909
223628,96210,336254,234267,124177,123909
215853,96210,124177,123909,336220,124350
223110,96210,336254,124177,123909,336220
243922,96210,336254,123909,336220,183176
238093,96210,336254,123909,336220,183176
202743,96210,336254,234267,123909,336220
230469,96210,336254,234267,124177,123909
220373,96210,123909,336220,183176,289003
204065,336254,234267,124177,123909,336220
210415,237385,271018,236558,234308,271262
209420,96210,336254,234267,124177,123909
204555,96210,336254,123909,336220,183176
216606,96210,336254,234267,124177,123909
235411,96210,123290,124177,336220,124350
207923,96210,336254,234267,124177,123909
231591,96210,124177,123909,336220,160132
230178,96210,336254,124177,123909,336220
209374,96210,234267,123909,336220,183176
246633,96210,123909,336220,183176,234698
207376,96210,336254,234267,124177,123909
249263,96210,123909,336220,183176,123289
223535,96210,123909,336220,183176,234698
239838,96210,123909,183176,233688,336223
223508,96210,336254,234267,124177,123909
234976,96210,336254,123909,336220,207981
205665,96210,234267,124177,123909,336220
215646,96210,336254,234267,123909,336220
205497,96210,336254,234267,123909,336220
227606,96210,234267,124177,123909,336220
216516,96210,336254,234267,124177,123909
239345,96210,123290,124177,123909,336220
209575,96210,336254,234267,123909,336220
230247,96210,234267,336220,183176,234698
209032,96210,123909,336220,183176,234698
204368,96210,336254,234267,124177,123909
237358,96210,336254,123909,336220,183176
223196,96210,336254,234267,123909,336220
241636,123290,124350,123289,124228,124194
236603,96210,336254,234267,123909,336220
220166,96210,183176,277491,336245,208508
205220,160132,64329,284160,336476,276946
206306,96210,336254,234267,124177,123909
221068,96210,336254,123909,207981,183176
211404,96210,234267,124177,123909,336220
228457,96210,123909,336220,160132,183176
228961,96210,123909,336220,160132,183176
231575,96210,336254,234267,124177,123909
246212,96210,336254,234267,123909,336220
212253,96210,336254,234267,123909,336220
235519,96210,336254,234267,123909,336220
247495,123909,183176,205845,234698,124194
238928,96210,124177,123909,336220,183176
228917,96210,285945,124177,123909,336220
227119,96210,336254,234267,123909,336220
201664,96210,336254,234267,124177,123909
232924,96210,336254,123909,336220,183176
212679,96210,234267,124177,123909,336220
209671,96210,336254,234267,123909,336220
242914,96210,336254,234267,123909,336220
227636,96210,336254,123909,183176,123289
218312,96210,336254,234267,124177,123909
214389,123368,96210,123290,124177,123909
213724,96210,183176,234698,124194,277107
242020,209335,161477,124073,21344,58895
223858,96210,124177,123909,336220,124350
229853,96210,124177,123909,336220,160132
235883,96210,234267,124177,123909,336220
219305,96210,336254,123909,207981,183176
205403,96210,336254,234267,123909,336220
248106,96210,123909,336220,160132,183176
232894,96210,336254,234267,123909,336220
239210,96210,123290,124177,336220,124350
240281,123290,234267,124177,123909,336220
232783,96210,336254,123909,336220,124350
229256,96210,336254,234267,123909,336220
247989,96210,123909,336220,160132,183176
245034,96210,123909,160132,183176,234698
223491,96210,336254,234267,124177,123909
245183,96210,336254,124177,123909,336220
225114,96210,124177,123909,336220,183176
206954,96210,234267,123909,336220,183176
239998,96210,336254,234267,123909,336220
202958,96210,123909,336220,160132,234698
239583,96210,123909,336220,160132,183176
216074,96210,336254,234267,123909,336220
206857,160132,159763,162338,237429,160146
241719,123909,183176,234698,161801,336223
209012,336254,234267,123909,336220,124350
234240,96210,336254,123909,336220,183176
213274,96210,123290,124177,336220,124350
201324,96210,336254,123909,183176,234698
217681,96210,336254,234267,123909,336220
232184,96210,336254,123909,336220,183176
237991,96210,336254,123909,336220,123826
202709,96210,336254,234267,123909,336220
243446,96210,336254,123909,336220,183176
209247,96210,124177,123909,336220,124350
231929,96210,336254,234267,124177,123909
226122,96210,234267,123909,336220,183176
246680,96210,336254,123290,124177,123909
240829,124177,123909,160132,123289,234698
233208,96210,336223,64329,336245,162655
231189,96210,234267,123909,336220,183176
210700,96210,336254,234267,124177,123909
210798,96210,123290,183176,123289,289090
241142,123909,183176,233688,289090,336223
223216,96210,123290,234267,124177,123909
205998,207469,236065,202586,288564,202455
207183,96210,124177,123909,336220,124350
235114,96210,336254,123909,183176,277107
225369,96210,336254,234267,123909,336220
221882,96210,336254,124177,123909,336220
208601,96210,234267,123909,336220,183176
217313,96210,336254,234267,124177,123909
210458,96210,336254,234267,336220,183176
233869,96210,336254,123909,336220,160132
202056,96210,124177,123909,336220,124350
246118,96210,336254,234267,123909,336220
204647,96210,336254,234267,123909,336220
236982,96210,336254,123909,336220,183176
224369,96210,336254,234267,124177,123909
234470,96210,336254,124177,123909,336220
213418,96210,234267,124177,123909,336220
227412,96210,336254,234267,124177,123909
240463,96210,336254,234267,123909,336220
220671,96210,336254,234267,124177,123909
206311,96210,336254,123909,336220,160132
229477,96210,336254,234267,123909,336220
215324,183176,234698,336223,209236,124749
222705,96210,234267,124177,123909,336220
236270,96210,336254,234267,123909,183176
240462,96210,336254,234267,123909,336220
223771,123909,124350,160132,183176,123289
231969,123909,183176,234698,336223,64329
223585,123909,183176,336223,64329,156620
244992,96210,336254,234267,123909,336220
201076,96210,336254,234267,123909,336220
246983,96210,336254,123909,183176,218028
211633,96210,124177,123909,336220,160132
245124,96210,336254,123909,336220,183176
215629,96210,336254,124177,123909,336220
236344,96210,336254,123909,124350,183176
218208,96210,336254,234267,124177,123909
247770,96210,336254,123909,336220,183176
215864,96210,336254,234267,124177,123909
234700,96210,336254,123909,183176,277107
246786,96210,336254,123909,336220,183176
248174,96210,336254,123909,336220,183176
229533,96210,336254,234267,123909,336220
203263,336254,234267,124177,123909,336220
231089,96210,336254,234267,124177,123909
233760,96210,336254,234267,123909,336220
203408,96210,336254,123909,336220,183176
225166,96210,336254,234267,123909,336220
241663,96210,336254,123909,336220,183176
243558,96210,123909,336220,183176,234698
211245,96210,234267,124177,123909,336220
235514,96210,336254,234267,124177,123909
244094,96210,336254,234267,123909,183176
203861,96210,124177,123909,336220,160132
249580,96210,123909,183176,234698,277491
209065,96210,234267,124177,123909,336220
224740,96210,123909,183176,234698,336223
211546,96210,234267,124177,123909,336220
244651,96210,336254,123909,336220,160132
207299,123909,234698,289090,336221,160974
240454,96210,336254,123909,336220,183176
201893,96210,336254,123909,336220,183176
209766,96210,336254,234267,123909,336220
238524,96210,336254,123909,336220,183176
246005,96210,124177,123909,336220,160132
219566,96210,123909,183176,123289,234698
235577,96210,336254,183176,234698,233688
230356,96210,336254,123909,336220,160132
230333,96210,124177,123909,336220,183176
210641,96210,234267,123909,336220,183176
206773,96210,336254,234267,123909,336220
234306,96210,336254,234267,124177,123909
211527,96210,123290,234267,124177,123909
226032,96210,234267,123909,336220,183176
235664,96210,336254,234267,123909,336220
234804,96210,336254,123909,336220,183176
205873,96210,123290,124177,123909,336220
221371,96210,336254,234267,124177,123909
220272,96210,123909,336220,160132,183176
217601,96210,336254,234267,123909,336220
200550,96210,336254,123909,336220,183176
245027,96210,123290,234267,124177,123909
211578,96210,336254,123909,336220,183176
245357,96210,123909,183176,234698,336223
225521,96210,123290,124177,336220,124350
232180,96210,336254,234267,123909,336220
221859,96210,336220,183176,234698,289003
216707,96210,123290,234267,124177,123909
200287,96210,336254,234267,123909,336220
210003,96210,123909,183176,234698,336223
202846,96210,336220,183176,234698,233688
248530,96210,336254,234267,123909,336220
239507,96210,336254,123290,124177,123909
211325,96210,336254,123909,336220,183176
228443,234267,336220,183176,234698,277491
244245,96210,123909,336220,183176,123289
230617,96210,336254,123909,336220,183176
204034,96210,234267,124177,123909,336220
223297,96210,124177,123909,336220,183176
238482,96210,336254,123909,336220,160132
222046,96210,336254,234267,124177,123909
224351,96210,336254,123909,336220,183176
222163,96210,336254,124177,123909,336220
227033,283794,159881,284242,124754,85636
249793,96210,123909,336220,183176,234698
235204,96210,336254,234267,123909,336220
212974,96210,124177,123909,336220,124350
229298,96210,234267,124177,123909,336220
213408,234267,124177,123909,336220,123826
229898,96210,336254,234267,123909,336220
226239,96210,336254,124177,123909,336220
220277,96210,234267,124177,123909,336220
206723,96210,234267,124177,123909,336220
223917,123368,96210,123290,123909,336220
204179,96210,124177,123909,336220,160132
215369,96210,123909,336220,183176,234698
205212,96210,336254,234267,124177,123909
244189,96210,124177,123909,183176,233688
214013,96210,336254,234267,124177,123909
208770,96210,336254,234267,124177,123909
204770,96210,336254,234267,123909,336220
204976,96210,234267,124177,123909,336220
236008,96210,336254,234267,124177,123909
216741,96210,336254,234267,123909,336220
246248,234267,123909,183176,234698,336223
226655,96210,123909,336220,183176,234698
210835,96210,234267,123909,336220,183176
218217,96210,336223,64329,336245,162655
203425,96210,124177,123909,336220,124350
235661,96210,336254,234267,123909,336220
210899,96210,336254,123909,336220,183176
200901,96210,336254,234267,123909,336220
248340,96210,336254,123909,336220,183176
225499,96210,124177,123909,336220,124350
245515,96210,336254,123909,336220,183176
213178,96210,336254,234267,124177,123909
243016,96210,123909,336220,160132,183176
249040,96210,336254,234267,124177,123909
220725,96210,336254,234267,124177,123909
245437,96210,336254,123909,336220,183176
234574,96210,336254,123290,234267,124177
243579,96210,336254,123909,183176,234698
224673,96210,336254,124177,123909,336220
227847,96210,336254,123909,336220,183176
202897,96210,336254,123909,336220,183176
210857,96210,123909,234698,233688,289003
222056,96210,336254,234267,124177,123909
215717,96210,234267,124177,123909,336220
238544,96210,336254,123909,336220,183176
229438,289196,235114,206120,209245,161988
209416,96210,336254,234267,124177,123909
243297,123909,203153,183176,336223,209236
201951,96210,336254,123909,336220,183176
210416,96210,123909,336220,183176,234698
222895,96210,123909,183176,123289,233688
238205,123909,123289,124228,64329,202355
225568,123368,96210,336254,123290,234267
204366,96210,336254,234267,124177,123909
227716,96210,336254,123909,336220,183176
245485,96210,123909,183176,123289,234698
225657,96210,124177,123909,336220,160132
230098,96210,123909,336220,160132,183176
227933,96210,124177,123909,336220,160132
220501,96210,123909,336220,183176,123289
209979,96210,183176,234698,233688,289003
229145,183176,123289,124194,64329,156355
220295,96210,336254,234267,123909,336220
242129,96210,124177,123909,336220,183176
223681,96210,124177,123909,336220,124350
221850,96210,123909,336220,183176,234698
237181,96210,336254,234267,124177,123909
209801,288697,283794,202438,282706,127235
242593,96210,336254,123909,336220,183176
204436,96210,234267,124177,123909,336220
215941,96210,336254,336220,183176,277107
242054,96210,123909,336220,160132,183176
223606,96210,123909,183176,234698,124228
230554,96210,336254,234267,123909,336220
209921,96210,123909,183176,123289,234698
215735,96210,336254,234267,123909,336220
204002,96210,123909,336220,124350,183176
224923,96210,234267,123909,336220,183176
202406,96210,336254,234267,123909,336220
223266,96210,123290,234267,124177,123909
204064,96210,336254,234698,289003,336250
205013,96210,336254,123909,336220,183176
203010,96210,124177,123909,336220,183176
246927,96210,336254,123909,336220,183176
201987,96210,336254,234267,124177,123909
247986,96210,336254,234267,123909,336220
215834,123909,234698,336223,202493,202320
242817,96210,336254,234267,123909,336220
224508,96210,123290,234267,124177,123909
220734,96210,336254,234267,124177,123909
207093,96210,336254,234267,124177,123909
216471,96210,336254,234267,123909,336220
204544,96210,124177,123909,336220,124350
203539,96210,336254,124177,123909,336220
206025,96210,234267,124177,123909,336220
224252,96210,124177,123909,336220,124350
228308,96210,336254,123909,336220,183176
249066,96210,123909,336220,236673,183176
214804,96210,336254,234267,124177,336220
249521,96210,336254,123909,336220,183176
226260,96210,124177,123909,336220,160132
229835,124177,123909,160132,123289,234698
222647,96210,123909,336220,183176,234698
210824,96210,336254,234267,123909,336220
213307,96210,336254,123909,336220,160132
242328,96210,336254,123290,124177,123909
239269,96210,336254,234267,123909,336220
201452,96210,234267,124177,123909,336220
236339,96210,336254,123909,336220,236673
244300,96210,336254,123909,336220,236673
225211,123909,124194,336223,168623,233717
209807,96210,123909,336220,183176,234698
219779,96210,336254,234267,124177,123909
245240,123909,183176,123289,234698,161801
243068,96210,336254,234267,124177,123909
225212,96210,336254,123909,336220,183176
212139,96210,336254,234267,123909,336220
249480,96210,123909,234698,289003,277107
209690,96210,336254,234267,124177,123909
208704,96210,124177,123909,336220,183176
233318,96210,336254,234267,123909,336220
221336,96210,336254,234267,123909,336220
238946,96210,336254,234267,123909,336220
200021,96210,336254,123909,336220,160132
244826,96210,336254,123909,336220,183176
213587,96210,336254,234267,124177,123909
214959,96210,234267,124177,123909,336220
220239,96210,336254,234267,124177,123909
236890,96210,336254,234267,123909,336220
203308,123909,234698,124194,289003,277107
209945,96210,336254,234267,124177,123909
238454,96210,336254,234267,123909,336220
225404,96210,234267,124177,123909,336220
231154,96210,336254,234267,124177,123909
224524,96210,124353,124177,123909,336220
202287,96210,336254,234267,123909,336220
219548,96210,123909,336220,160132,183176
222423,96210,336254,123909,336220,183176
237986,96210,124177,123909,336220,160132
224115,123909,336220,234698,161801,289090
235012,96210,336254,234267,123909,236673
215453,288791,97081,96528,352159,328610
234006,96210,124177,123909,336220,160132
231562,96210,336254,234267,124177,123909
212677,96210,336254,234267,124177,123909
228537,96210,336254,234267,124177,123909
201510,96210,183176,277107,283009,218028
234828,96210,336254,123909,336220,183176
249401,96210,124177,123909,336220,160132
213918,96210,336254,234267,123909,336220
245808,336254,234267,124177,123909,336220
200500,96210,234267,123909,336220,183176
234296,234698,283009,336221,162655,331116
233042,96210,124177,123909,336220,124350
219563,96210,234267,124177,123909,336220
217618,96210,336254,234267,124177,123909
237085,96210,336254,123909,183176,234698
236706,96210,124177,123909,336220,160132
203277,96210,124353,234267,124177,123909
226463,96210,336254,234267,124177,123909
223069,96210,123909,336220,183176,123289
235810,96210,336254,234267,124177,123909
235733,96210,336254,123909,336220,183176
233471,96210,336254,234267,123909,336220
216178,96210,234267,124177,123909,336220
245511,234267,123909,183176,234698,336223
208909,96210,336254,234267,124177,123909
225741,96210,336254,123909,336220,183176
239817,96210,124177,123909,336220,160132
243632,96210,336254,234267,124177,123909
245223,96210,336254,234267,123909,336220
241147,209188,214523,152515,199071,180234
220180,96210,336254,234267,124177,123909
205866,96210,336254,234267,124177,123909
230881,96210,336254,234267,124177,123909
235971,333962,155181,271053,91508,282269
239576,96210,336254,123909,336220,160132
212384,96210,336254,123909,336220,183176
211712,96210,183176,277491,336250,336223
212422,96210,336254,234267,336220,183176
211902,96210,336254,234267,123909,336220
220856,289003,207349,331116,199372,20591
206916,96210,234267,123909,336220,183176
217972,96210,124177,123909,336220,160132
238689,96210,336254,123909,336220,183176
202664,96210,123909,183176,234698,336223
223954,96210,336254,123290,124177,123909
244192,96210,336254,234267,123909,336220
241520,96210,336254,234267,123909,336220
232865,96210,123909,336220,183176,234698
225982,96210,336254,123909,336220,183176
205347,96210,336254,234267,123909,336220
235895,298615,87180,287978,59546,285960
200767,336254,123909,124350,183176,123289
200351,96210,336254,123909,336220,183176
239659,96210,336254,234267,123909,336220
243519,96210,336254,234267,236673,234698
206708,123368,96210,123290,124177,123909
242358,123368,96210,123290,124177,123909
223993,96210,336254,123909,336220,183176
213227,96210,336254,124177,123909,336220
222078,96210,123290,234267,124177,123909
226232,96210,336254,234267,123909,336220
207939,96210,183176,234698,233688,336245
203800,96210,336254,234267,123909,336220
205955,96210,336254,234267,123909,336220
233881,96210,123909,336220,160132,183176
227749,96210,336254,123909,336220,183176
240186,123909,183176,124228,124194,289090
220794,96210,336254,234267,123909,336220
216635,96210,336254,234267,124177,123909
230148,96210,123909,336220,160132,183176
245231,96210,336254,234267,124177,123909
214516,96210,336254,234267,124177,123909
249363,96210,123909,336220,183176,123289
225442,96210,124177,123909,336220,124350
210138,96210,336254,234267,124177,123909
225494,96210,336254,234267,124177,123909
210473,96210,336254,234267,123909,336220
237569,96210,336254,123909,336220,160132
213046,158293,93069,179641,230886,229904
217610,96210,336254,234267,124177,123909
232153,96210,336254,234267,124177,123909
235117,96210,123909,336220,160132,183176
232751,96210,234698,38627,202493,333959
219290,96210,183176,124749,64329,156447
240917,96210,123909,336220,183176,234698
238317,96210,123909,336220,183176,123289
226852,96210,336254,234267,123909,336220
246857,96210,336254,234267,123909,336220
220672,96210,234267,124177,123909,336220
211507,123909,336220,124350,123826,123289
246403,96210,336254,123909,336220,236673
201393,96210,336254,123909,336220,183176
247561,277491,162655,331116,235230,156560
233020,96210,124177,123909,336220,160132
248164,96210,336254,234267,123909,336220
231720,96210,336254,234267,123909,336220
234841,96210,336254,234267,123909,336220
210646,96210,336254,234267,123909,336220
226205,96210,336254,234267,124177,123909
217274,96210,234267,123909,336220,183176
212383,96210,336254,234267,124177,123909
247483,96210,336254,234267,123909,336220
227809,123909,336220,183176,234698,289090
225043,96210,336254,234267,124177,123909
200310,96210,124177,123909,336220,160132
222613,96210,234267,124177,123909,336220
221961,96210,124177,123909,336220,160132
217732,96210,336254,234267,124177,123909
211617,123290,123909,183176,289003,277107
244341,96210,123909,336220,160132,183176
247181,96210,336254,123290,124177,123909
207225,96210,336254,234267,124177,123909
204933,336254,183176,233688,277107,289090
249173,123368,96210,123290,234267,123909
202140,96210,336254,123909,336220,183176
235152,96210,336254,183176,233688,336250
236020,96210,123909,336220,183176,234698
201339,96210,124177,123909,336220,160132
212213,123368,96210,336254,123290,234267
225840,96210,183176,234698,233688,289003
245499,96210,123909,336220,160132,183176
211366,96210,183176,233688,336223,236512
202020,96210,336254,234267,123909,336220
240996,96210,336254,123909,183176,234698
216450,96210,234267,336220,183176,234698
248159,96210,336254,123909,336220,183176
220631,96210,234267,124177,123909,336220
201321,96210,336254,234267,124177,123909
234685,96210,124177,123909,336220,124350
201045,124177,123909,160132,234698,123757
240600,96210,123909,336220,160132,183176
201081,96210,336254,234267,124177,123909
244718,96210,336254,234267,123909,336220
207164,96210,336254,124177,123909,336220
226448,96210,123290,234267,124177,123909
231919,96210,124177,123909,336220,160132
239365,96210,234267,124177,123909,336220
237044,336254,183176,289003,277107,283009
247251,96210,123909,234698,233688,161801
226733,96210,234267,183176,233688,336223
238158,96210,336254,234267,123909,336220
245730,96210,123909,336220,160132,183176
234505,96210,336254,123909,336220,160132
244795,96210,336254,234267,123909,336220
226803,96210,124177,123909,336220,160132
217623,96210,336254,234267,123909,336220
248371,96210,124177,123909,336220,124350
222198,123368,96210,336254,123290,123909
206832,96210,123909,123826,183176,123289
216354,96210,123909,336220,160132,183176
231286,96210,336254,234267,124177,123909
221500,96210,336254,234267,123909,183176
249275,96210,336254,123909,336220,183176
229792,96210,336254,234267,123909,336220
222360,96210,123290,234267,124177,123909
203114,96210,336254,123909,336220,183176
214911,96210,336220,183176,336223,209236
239806,96210,123290,124177,336220,124350
222882,96210,336254,123909,207981,183176
236286,96210,336254,234267,123909,336220
206753,96210,336254,234267,124177,123909
232711,96210,336254,234267,124177,123909
239404,96210,336254,123909,336220,183176
240625,96210,123909,336220,183176,234698
201666,96210,336254,123909,336220,160132
200018,96210,336254,234267,123909,336220
215163,96210,336254,234267,124177,123909
239781,96210,123290,124177,123909,336220
243455,336254,183176,141004,284440,202381
222468,96210,234267,124177,123909,336220
240739,96210,123909,336220,183176,234698
241167,96210,336254,234267,123909,336220
231556,96210,336254,183176,233688,289003
209077,96210,234267,124177,123909,336220
247138,96210,336254,123909,336220,183176
202777,96210,124177,123909,336220,124350
244124,96210,336254,183176,123289,289003
206824,96210,336254,234267,124177,123909
242168,96210,123909,336220,183176,234698
215415,96210,336254,234267,124177,123909
229807,96210,336254,123909,336220,183176
208349,96210,123909,336220,183176,234698
230160,96210,336254,123909,336220,183176
207467,336254,234267,124177,123909,336220
211727,96210,124353,234267,124177,123909
243324,96210,234267,124177,123909,336220
223148,96210,336254,234267,123909,336220
248699,96210,336254,123909,336220,183176
249698,336254,124177,123909,336220,183176
224781,96210,336254,234267,124177,123909
214348,96210,123909,336220,183176,234698
231666,96210,183176,234698,233688,289003
206175,203153,183176,234698,233688,336223
247592,96210,336254,123909,336220,183176
208134,96210,336254,234267,124177,123909
205731,96210,336254,234267,124177,123909
208322,96210,336254,234267,124177,123909
200943,96210,336254,123290,124353,124177
221828,96210,124177,123909,336220,183176
206235,96210,336254,123909,336220,160132
228022,96210,336254,234267,123909,336220
236634,336254,234267,124177,123909,336220
208580,96210,123909,336220,183176,123289
242752,96210,123909,336220,160132,183176
215196,96210,336254,234267,123909,336220
222031,96210,336254,123909,336220,183176
212643,96210,336254,234267,124177,123909
200684,96210,336254,124177,123909,336220
243524,336254,234267,123909,336220,183176
221980,96210,234267,124177,123909,336220
243988,96210,234267,123909,336220,183176
232455,96210,124177,123909,336220,160132
241873,96210,336254,234267,124177,123909
248973,96210,336254,234267,124177,123909
233427,96210,124177,123909,336220,160132
207297,96210,234267,123909,336220,183176
232791,96210,234267,124177,123909,336220
203906,96210,124177,123909,336220,160132
230039,96210,336254,123909,336220,160132
249813,123909,183176,123289,234698,161801
200485,96210,336254,234267,123909,336220
200945,96210,124177,123909,336220,124350
230437,96210,234267,123909,336220,124350
238738,96210,336254,234267,123909,336220
230841,96210,124177,123909,336220,183176
231221,123909,207981,183176,234698,277107
231503,96210,289003,336223,64329,336245
223421,96210,124177,123909,336220,160132
220409,123909,337746,31097,237464,277349
201287,96210,336254,234267,124177,123909
216909,96210,336254,234267,124177,123909
209023,96210,336254,234267,124177,123909
245353,96210,336254,123909,336220,183176
200677,96210,124177,123909,336220,160132
248613,234267,123909,183176,234698,336223
214097,96210,336254,123909,124350,183176
204343,96210,124177,123909,336220,124350
232044,96210,336254,234267,123909,336220
213772,96210,336254,123909,336220,183176
209694,96210,124177,123909,336220,124350
247625,96210,123909,336220,183176,123289
220577,96210,336254,124177,123909,183176
223158,96210,336254,123909,336220,183176
229998,96210,124177,123909,336220,160132
221546,234267,123909,336220,183176,234698
248311,96210,336254,123909,336220,183176
247297,96210,336254,123909,336220,160132
248475,96210,123909,336220,183176,123289
231298,96210,123909,336220,183176,234698
209611,96210,234267,123909,336220,183176
234155,96210,336254,234267,123909,336220
248810,96210,336254,123909,336220,183176
212377,96210,336254,123909,336220,183176
240595,96210,336254,234267,123909,336220
238146,96210,124353,234267,124177,123909
207122,96210,234267,124177,123909,336220
221793,96210,336254,123909,183176,234698
200496,96210,336254,123909,336220,183176
218560,96210,336254,234267,124177,123909
233917,96210,124353,234267,124177,123909
240138,96210,336254,123909,336220,183176
201932,96210,336254,123909,336220,160132
223090,96210,123909,124350,123826,183176
204942,96210,124177,123909,336220,124350
216217,96210,336254,234267,124177,123909
238663,96210,336254,234267,123909,336220
211911,96210,336254,234267,123909,336220
236193,96210,336254,234267,123909,336220
243880,96210,234267,123909,183176,234698
208931,96210,336254,234267,124177,123909
240629,96210,124177,123909,336220,160132
240936,96210,336254,123909,336220,183176
232990,96210,336254,234267,123909,336220
222832,96210,336254,234267,124177,123909
214048,96210,234267,123909,336220,183176
243239,96210,336254,123909,336220,183176
207998,96210,336254,234267,124177,123909
204536,96210,336254,124177,123909,336220
231817,96210,123909,336220,183176,234698
224232,96210,336254,123909,336220,183176
238863,96210,336254,234267,123909,336220
201410,96210,336254,234267,123909,336220
249532,96210,336254,234267,123909,336220
214596,96210,336254,234267,124177,123909
232960,96210,124177,123909,336220,160132
210317,96210,234267,124177,123909,336220
221645,96210,336254,234267,123909,336220
230666,123368,96210,123290,124177,123909
241427,336254,123909,183176,234698,289003
213739,96210,124177,123909,336220,160132
240535,96210,336254,123909,207981,183176
225968,96210,336254,123909,336220,123826
215980,96210,234267,123909,336220,183176
243039,96210,123909,336220,183176,277491
209879,123368,96210,124353,234267,124177
209421,96210,336254,234267,124177,123909
245580,96210,336254,123909,336220,183176
235808,96210,336254,124177,123909,336220
202905,96210,336254,123909,336220,124350
209034,96210,336254,124177,123909,336220
249331,96210,336254,234267,124177,123909
232158,96210,336254,123909,336220,183176
243860,96210,336254,234267,124177,123909
220697,96210,336254,234267,124177,123909
210530,96210,336254,234267,124177,123909
227378,96210,336254,234267,124177,123909
249101,96210,123909,336220,124350,183176
207420,96210,234267,124177,123909,336220
204923,96210,336254,234267,123909,336220
223013,96210,336254,123909,336220,183176
223966,96210,336254,234267,123909,336220
209834,96210,336254,234267,124177,123909
236087,96210,234267,123909,336220,183176
230935,96210,336254,123909,336220,183176
246481,96210,336254,234267,123909,336220
220000,96210,123909,183176,234698,233688
246340,96210,336254,123909,336220,183176
238638,96210,336254,123909,336220,183176
222940,96210,123909,183176,289003,338013
208921,96210,336254,234267,123909,336220
202819,96210,336254,124177,123909,336220
238269,96210,234267,124177,123909,336220
227341,96210,234267,123909,336220,183176
214016,96210,336254,234267,124177,123909
201795,96210,336254,234267,123909,336220
247243,96210,336254,234267,123909,336220
206765,96210,123909,337765,183176,234698
238647,234267,123909,234698,289090,276228
231735,96210,123909,336220,183176,123289
228543,96210,336254,234267,123909,336220
245299,96210,336254,123909,336220,183176
225938,96210,336254,123909,336220,183176
212607,96210,336254,123909,336220,183176
201264,96210,336254,234267,124177,123909
242620,96210,336254,234267,123909,336220
200607,96210,124177,123909,123289,124228
213435,96210,336254,234267,124177,123909
237527,96210,336254,123909,336220,183176
240704,96210,123909,123289,234698,124228
242360,96210,336254,234267,123909,336220
232297,96210,124177,123909,336220,160132
241380,96210,336254,123909,336220,123289
246873,96210,123909,336220,160132,183176
203521,96210,336254,123909,336220,160132
218358,96210,336254,234267,123909,336220
217812,96210,336254,123909,336220,183176
235046,96210,123909,183176,234698,123757
208027,96210,123290,124353,124177,123909
226408,96210,336254,234267,123909,336220
238878,123909,160132,123289,234698,161100
232822,96210,234267,123909,336220,183176
223837,96210,336254,123909,336220,183176
239590,336254,123909,234698,124228,158866
246071,96210,336254,234267,123909,183176
212514,96210,123909,336220,183176,234698
209258,96210,123290,124177,336220,124350
201014,96210,123909,336220,183176,234698
201488,96210,336254,234267,124177,123909
231745,96210,336254,234267,123909,336220
221523,96210,336254,123909,336220,160132
237922,96210,336254,234267,123909,336220
243968,96210,123909,336220,160132,183176
242830,96210,123909,336220,160132,183176
